,Latitude,Longitude,Name,X,Y
261,1.31260208558,103.838149922,THE DEVELOPMENT BANK OF SINGAPORE LIMITED NEWTON MRT STATION,28537.6824,32766.3878
262,1.32021100697,103.843656762,THE DEVELOPMENT BANK OF SINGAPORE LIMITED NOVENA MRT STATION,29150.5378,33607.7451
263,1.31719911982,103.892364882,THE DEVELOPMENT BANK OF SINGAPORE LIMITED PAYA LEBAR MRT STATION,34571.2803,33274.7815
264,1.33756383101,103.697631494,THE DEVELOPMENT BANK OF SINGAPORE LIMITED PIONEER MRT STATION,12899.4568,35526.9465
265,1.29307389591,103.861067236,THE DEVELOPMENT BANK OF SINGAPORE LIMITED PROMENADE MRT STATION,31088.1851,30607.0775
266,1.2839332621,103.851463067,THE DEVELOPMENT BANK OF SINGAPORE LIMITED RAFFLES PLACE MRT STATION,30019.3314,29596.3437
267,1.33533999297,103.888265446,THE DEVELOPMENT BANK OF SINGAPORE LIMITED TAI SENG MRT STATION,34115.0082,35280.6967
268,1.27660857418,103.846006679,THE DEVELOPMENT BANK OF SINGAPORE LIMITED TANJONG PAGAR MRT STATION,29412.0846,28786.4139
269,1.43683264678,103.786404347,THE DEVELOPMENT BANK OF SINGAPORE LIMITED WOODLANDS MRT STATION,22779.1621,46503.2247
270,1.28619457933,103.82699894,TIONG BAHRU MRT STATION,27296.677,29846.3822
271,1.33262898712,103.847501764,TOA PAYOH MRT STATION,29578.4408,34980.8638
272,1.32102655324,103.649075477,TUAS CRESCENT MRT STATION,7495.5309,33698.6818
273,1.34086609564,103.636985602,TUAS LINK MRT STATION,6150.2146,35892.5527
274,1.32998908905,103.639614056,TUAS WEST ROAD MRT STATION,6442.6401,34689.7988
275,1.3299746288,103.899226655,UBI MRT STATION,35334.8918,34687.4518
